timestamp,protocol,dyn_threshold,byte_count,exceed_count,exceed_duration,exceed_duration_count
2025-05-12 12:31:30,SYN,445320,74,0,0,0
2025-05-12 12:31:31,ICMP,149039,15876,0,0,1
2025-05-12 12:31:31,UDP,64963,1134,0,0,0
2025-05-12 12:31:31,SYN,443094,3848,0,0,0
2025-05-12 12:31:32,ICMP,149039,15876,0,0,1
2025-05-12 12:31:32,UDP,64963,1134,0,0,0
2025-05-12 12:31:32,SYN,440917,3774,0,0,0
2025-05-12 12:31:33,ICMP,149039,15876,0,0,1
2025-05-12 12:31:33,UDP,64963,1134,0,0,0
2025-05-12 12:31:33,SYN,440917,3774,0,0,0
2025-05-12 12:31:34,ICMP,149039,15876,0,0,1
2025-05-12 12:31:34,UDP,64644,3078,0,0,0
2025-05-12 12:31:34,SYN,438731,0,0,0,0
2025-05-12 12:31:35,ICMP,149039,15876,0,0,1
2025-05-12 12:31:35,UDP,64644,3078,0,0,0
2025-05-12 12:31:35,SYN,438731,0,0,0,0
2025-05-12 12:31:36,ICMP,149039,15876,0,0,1
2025-05-12 12:31:36,UDP,64644,3078,0,0,0
2025-05-12 12:31:36,SYN,436537,74,0,0,0
2025-05-12 12:31:37,ICMP,149039,15876,0,0,1
2025-05-12 12:31:37,UDP,64644,3078,0,0,0
2025-05-12 12:31:37,SYN,434355,0,0,0,0
2025-05-12 12:31:38,ICMP,148373,0,0,0,0
2025-05-12 12:31:38,UDP,64644,3078,0,0,0
2025-05-12 12:31:38,SYN,433424,664240,0,0,0
2025-05-12 12:31:39,ICMP,147632,0,0,0,0
2025-05-12 12:31:39,UDP,64644,3078,0,0,0
2025-05-12 12:31:39,SYN,512000,653640,0,1,0
2025-05-12 12:31:40,ICMP,147632,98,0,0,0
2025-05-12 12:31:40,UDP,64644,3078,0,0,0
2025-05-12 12:31:40,SYN,512000,655228,0,2,0
2025-05-12 12:31:41,ICMP,146894,98,0,0,0
2025-05-12 12:31:41,UDP,64336,3078,0,0,0
2025-05-12 12:31:41,SYN,512000,663054,0,3,0
2025-05-12 12:31:42,ICMP,146160,98,0,0,0
2025-05-12 12:31:42,UDP,64042,648,0,0,0
2025-05-12 12:31:42,SYN,512000,656520,0,4,0
2025-05-12 12:31:43,ICMP,145430,98,0,0,0
2025-05-12 12:31:43,UDP,63732,1782,0,0,0
2025-05-12 12:31:43,SYN,512000,667394,0,0,1
2025-05-12 12:31:44,ICMP,144703,98,0,0,0
2025-05-12 12:31:44,UDP,63732,1782,0,0,0
2025-05-12 12:31:44,SYN,512000,670828,0,1,1
2025-05-12 12:31:45,ICMP,143980,98,0,0,0
2025-05-12 12:31:45,UDP,63423,279,0,0,0
2025-05-12 12:31:45,SYN,512000,668820,0,2,1
2025-05-12 12:31:46,ICMP,143261,98,0,0,0
2025-05-12 12:31:46,UDP,63110,3078,0,0,0
2025-05-12 12:31:46,SYN,512000,651914,0,3,1
2025-05-12 12:31:47,ICMP,142545,98,0,0,0
2025-05-12 12:31:47,UDP,63110,3078,0,0,0
2025-05-12 12:31:47,SYN,512000,655454,0,4,1
2025-05-12 12:31:48,ICMP,141833,98,0,0,0
2025-05-12 12:31:48,UDP,63110,3078,0,0,0
2025-05-12 12:31:48,SYN,512000,666940,0,0,2
2025-05-12 12:31:49,ICMP,141124,98,0,0,0
2025-05-12 12:31:49,UDP,63110,3078,0,0,0
2025-05-12 12:31:49,SYN,512000,658108,0,1,2
2025-05-12 12:31:50,ICMP,140419,98,0,0,0
2025-05-12 12:31:50,UDP,62810,3078,0,0,0
2025-05-12 12:31:50,SYN,512000,664140,0,2,2
2025-05-12 12:31:51,ICMP,139717,588,0,0,0
2025-05-12 12:31:51,UDP,62810,3078,0,0,0
2025-05-12 12:31:51,SYN,512000,675700,0,3,2
2025-05-12 12:31:52,ICMP,139023,294,0,0,0
2025-05-12 12:31:52,UDP,62512,3078,0,0,0
2025-05-12 12:31:52,SYN,512000,679034,0,4,2
2025-05-12 12:31:53,ICMP,138329,98,0,0,0
2025-05-12 12:31:53,UDP,62512,6318,0,0,0
2025-05-12 12:31:53,SYN,512000,1095794,0,0,0
2025-05-12 12:31:54,ICMP,137638,588,0,0,0
2025-05-12 12:31:54,UDP,62512,6318,0,0,0
2025-05-12 12:31:54,SYN,512000,1095794,0,0,0
2025-05-12 12:31:55,ICMP,137638,882,0,0,0
2025-05-12 12:31:55,UDP,62512,6318,0,0,0
2025-05-12 12:31:55,SYN,512000,74,0,1,0
2025-05-12 12:31:56,ICMP,137638,882,0,0,0
2025-05-12 12:31:56,UDP,62512,6318,0,0,0
2025-05-12 12:31:56,SYN,509440,74,0,0,0
2025-05-12 12:31:57,ICMP,137638,882,0,0,0
2025-05-12 12:31:57,UDP,62512,6318,0,0,0
2025-05-12 12:31:57,SYN,509440,74,0,0,0
2025-05-12 12:31:58,ICMP,137638,882,0,0,0
2025-05-12 12:31:58,UDP,62512,6318,0,0,0
2025-05-12 12:31:58,SYN,506893,3922,0,0,0
2025-05-12 12:31:59,ICMP,137638,882,0,0,0
2025-05-12 12:31:59,UDP,62231,3078,0,0,0
2025-05-12 12:31:59,SYN,506893,3922,0,0,0
2025-05-12 12:32:00,ICMP,137638,882,0,0,0
2025-05-12 12:32:00,UDP,62231,3078,0,0,0
2025-05-12 12:32:00,SYN,506893,3922,0,0,0
2025-05-12 12:32:01,ICMP,137638,882,0,0,0
2025-05-12 12:32:01,UDP,62231,3078,0,0,0
2025-05-12 12:32:01,SYN,504378,3848,0,0,0
2025-05-12 12:32:02,ICMP,137638,882,0,0,0
2025-05-12 12:32:02,UDP,62231,3078,0,0,0
2025-05-12 12:32:02,SYN,504378,11470,0,0,0
2025-05-12 12:32:03,ICMP,137638,882,0,0,0
2025-05-12 12:32:03,UDP,61936,3078,0,0,0
2025-05-12 12:32:03,SYN,504378,11470,0,0,0
2025-05-12 12:32:04,ICMP,137638,882,0,0,0
2025-05-12 12:32:04,UDP,61936,3078,0,0,0
2025-05-12 12:32:04,SYN,501913,74,0,0,0
2025-05-12 12:32:05,ICMP,136954,490,0,0,0
2025-05-12 12:32:05,UDP,61936,3078,0,0,0
2025-05-12 12:32:05,SYN,501913,74,0,0,0
2025-05-12 12:32:06,ICMP,136276,392,0,0,0
2025-05-12 12:32:06,UDP,61936,3078,0,0,0
2025-05-12 12:32:06,SYN,499404,0,0,0,0
2025-05-12 12:32:07,ICMP,136276,392,0,0,0
2025-05-12 12:32:07,UDP,61936,3078,0,0,0
2025-05-12 12:32:07,SYN,499404,74,0,0,0
2025-05-12 12:32:08,ICMP,136276,392,0,0,0
2025-05-12 12:32:08,UDP,61642,3078,0,0,0
2025-05-12 12:32:08,SYN,496907,3848,0,0,0
2025-05-12 12:32:09,ICMP,136276,392,0,0,0
2025-05-12 12:32:09,UDP,61642,3078,0,0,0
2025-05-12 12:32:09,SYN,494442,0,0,0,0
2025-05-12 12:32:10,ICMP,136276,392,0,0,0
2025-05-12 12:32:10,UDP,61642,3078,0,0,0
2025-05-12 12:32:10,SYN,494442,74,0,0,0
2025-05-12 12:32:11,ICMP,136276,392,0,0,0
2025-05-12 12:32:11,UDP,61349,3078,0,0,0
2025-05-12 12:32:11,SYN,491970,1628,0,0,0
2025-05-12 12:32:12,ICMP,135597,588,0,0,0
2025-05-12 12:32:12,UDP,61349,3078,0,0,0
2025-05-12 12:32:12,SYN,491970,7400,0,0,0
2025-05-12 12:32:13,ICMP,135597,882,0,0,0
2025-05-12 12:32:13,UDP,61349,3078,0,0,0
2025-05-12 12:32:13,SYN,489547,3774,0,0,0
2025-05-12 12:32:14,ICMP,134923,784,0,0,0
2025-05-12 12:32:14,UDP,61349,3078,0,0,0
2025-05-12 12:32:14,SYN,489547,3774,0,0,0
2025-05-12 12:32:15,ICMP,134923,882,0,0,0
2025-05-12 12:32:15,UDP,61349,3078,0,0,0
2025-05-12 12:32:15,SYN,489547,3774,0,0,0
2025-05-12 12:32:16,ICMP,134923,882,0,0,0
2025-05-12 12:32:16,UDP,61058,3078,0,0,0
2025-05-12 12:32:16,SYN,487118,148,0,0,0
2025-05-12 12:32:17,ICMP,134923,882,0,0,0
2025-05-12 12:32:17,UDP,61058,3078,0,0,0
2025-05-12 12:32:17,SYN,487118,148,0,0,0
2025-05-12 12:32:18,ICMP,134923,882,0,0,0
2025-05-12 12:32:18,UDP,61058,3078,0,0,0
2025-05-12 12:32:18,SYN,484683,0,0,0,0
2025-05-12 12:32:19,ICMP,134923,882,0,0,0
2025-05-12 12:32:19,UDP,61058,3078,0,0,0
2025-05-12 12:32:19,SYN,482279,0,0,0,0
2025-05-12 12:32:20,ICMP,134923,882,0,0,0
2025-05-12 12:32:20,UDP,60768,3078,0,0,0
2025-05-12 12:32:20,SYN,482279,0,0,0,0
2025-05-12 12:32:21,ICMP,134253,0,0,0,0
2025-05-12 12:32:21,UDP,60768,3078,0,0,0
2025-05-12 12:32:21,SYN,482279,0,0,0,0
2025-05-12 12:32:22,ICMP,134253,882,0,0,0
2025-05-12 12:32:22,UDP,60768,3078,0,0,0
2025-05-12 12:32:22,SYN,479867,7400,0,0,0
2025-05-12 12:32:23,ICMP,133586,490,0,0,0
2025-05-12 12:32:23,UDP,60768,3078,0,0,0
2025-05-12 12:32:23,SYN,477505,3700,0,0,0
2025-05-12 12:32:24,ICMP,133586,882,0,0,0
2025-05-12 12:32:24,UDP,60768,3078,0,0,0
2025-05-12 12:32:24,SYN,477505,3700,0,0,0
2025-05-12 12:32:25,ICMP,133586,882,0,0,0
2025-05-12 12:32:25,UDP,60768,3078,0,0,0
2025-05-12 12:32:25,SYN,475136,148,0,0,0
2025-05-12 12:32:26,ICMP,133586,882,0,0,0
2025-05-12 12:32:26,UDP,60480,3078,0,0,0
2025-05-12 12:32:26,SYN,475136,148,0,0,0
2025-05-12 12:32:27,ICMP,133586,882,0,0,0
2025-05-12 12:32:27,UDP,60480,3078,0,0,0
2025-05-12 12:32:27,SYN,472761,0,0,0,0
2025-05-12 12:32:28,ICMP,132922,107310,0,0,0
2025-05-12 12:32:28,UDP,60480,3078,0,0,0
2025-05-12 12:32:28,SYN,470397,148,0,0,0
2025-05-12 12:32:29,ICMP,143848,104076,0,1,0
2025-05-12 12:32:29,UDP,60480,3078,0,0,0
2025-05-12 12:32:29,SYN,468064,0,0,0,0
2025-05-12 12:32:30,ICMP,153760,101724,0,2,0
2025-05-12 12:32:30,UDP,60193,3078,0,0,0
2025-05-12 12:32:30,SYN,468064,0,0,0,0
2025-05-12 12:32:31,ICMP,160287,103390,0,3,0
2025-05-12 12:32:31,UDP,60193,3078,0,0,0
2025-05-12 12:32:31,SYN,465724,0,0,0,0
2025-05-12 12:32:32,ICMP,161769,107310,0,4,0
2025-05-12 12:32:32,UDP,59908,3078,0,0,0
2025-05-12 12:32:32,SYN,465724,7400,0,0,0
2025-05-12 12:32:33,ICMP,165423,98882,0,0,1
2025-05-12 12:32:33,UDP,59908,3078,0,0,0
2025-05-12 12:32:33,SYN,463432,3626,0,0,0
2025-05-12 12:32:34,ICMP,167069,107702,0,1,1
2025-05-12 12:32:34,UDP,59908,3078,0,0,0
2025-05-12 12:32:34,SYN,461133,148,0,0,0
2025-05-12 12:32:35,ICMP,170191,103292,0,2,1
2025-05-12 12:32:35,UDP,59908,3078,0,0,0
2025-05-12 12:32:35,SYN,461133,148,0,0,0
2025-05-12 12:32:36,ICMP,170191,117404,0,2,1
2025-05-12 12:32:36,UDP,59908,3078,0,0,0
2025-05-12 12:32:36,SYN,458828,74,0,0,0
2025-05-12 12:32:37,ICMP,170191,117404,0,2,1
2025-05-12 12:32:37,UDP,59908,3078,0,0,0
2025-05-12 12:32:37,SYN,458828,148,0,0,0
2025-05-12 12:32:38,ICMP,170191,117404,0,2,1
2025-05-12 12:32:38,UDP,59624,3078,0,0,0
2025-05-12 12:32:38,SYN,458828,148,0,0,0
2025-05-12 12:32:39,ICMP,170191,117404,0,2,1
2025-05-12 12:32:39,UDP,59352,972,0,0,0
2025-05-12 12:32:39,SYN,456534,3700,0,0,0
2025-05-12 12:32:40,ICMP,170191,117404,0,2,1
2025-05-12 12:32:40,UDP,59352,972,0,0,0
2025-05-12 12:32:40,SYN,454270,148,0,0,0
2025-05-12 12:32:41,ICMP,170191,117404,0,2,1
2025-05-12 12:32:41,UDP,59352,972,0,0,0
2025-05-12 12:32:41,SYN,454270,148,0,0,0
2025-05-12 12:32:42,ICMP,169927,490,0,0,0
2025-05-12 12:32:42,UDP,59352,972,0,0,0
2025-05-12 12:32:42,SYN,451999,7474,0,0,0
2025-05-12 12:32:43,ICMP,169082,490,0,0,0
2025-05-12 12:32:43,UDP,59352,972,0,0,0
2025-05-12 12:32:43,SYN,449776,3700,0,0,0
2025-05-12 12:32:44,ICMP,169082,882,0,0,0
2025-05-12 12:32:44,UDP,59060,3078,0,0,0
2025-05-12 12:32:44,SYN,449776,3700,0,0,0
2025-05-12 12:32:45,ICMP,168241,686,0,0,0
2025-05-12 12:32:45,UDP,59060,3078,0,0,0
2025-05-12 12:32:45,SYN,449776,3700,0,0,0
2025-05-12 12:32:46,ICMP,167405,588,0,0,0
2025-05-12 12:32:46,UDP,59060,3078,0,0,0
2025-05-12 12:32:46,SYN,447545,148,0,0,0
2025-05-12 12:32:47,ICMP,167405,686,0,0,0
2025-05-12 12:32:47,UDP,58780,3078,0,0,0
2025-05-12 12:32:47,SYN,447545,148,0,0,0
2025-05-12 12:32:48,ICMP,167405,686,0,0,0
2025-05-12 12:32:48,UDP,58780,3078,0,0,0
2025-05-12 12:32:48,SYN,447545,148,0,0,0
2025-05-12 12:32:49,ICMP,167405,686,0,0,0
2025-05-12 12:32:49,UDP,58780,3078,0,0,0
2025-05-12 12:32:49,SYN,445308,3848,0,0,0
2025-05-12 12:32:50,ICMP,167405,686,0,0,0
2025-05-12 12:32:50,UDP,58780,3078,0,0,0
2025-05-12 12:32:50,SYN,443101,0,0,0,0
2025-05-12 12:32:51,ICMP,167405,686,0,0,0
2025-05-12 12:32:51,UDP,58780,3078,0,0,0
2025-05-12 12:32:51,SYN,440885,0,0,0,0
2025-05-12 12:32:52,ICMP,167405,686,0,0,0
2025-05-12 12:32:52,UDP,58780,3078,0,0,0
2025-05-12 12:32:52,SYN,440885,7622,0,0,0
2025-05-12 12:32:53,ICMP,166571,98,0,0,0
2025-05-12 12:32:53,UDP,58502,3078,0,0,0
2025-05-12 12:32:53,SYN,438719,3626,0,0,0
2025-05-12 12:32:54,ICMP,165739,98,0,0,0
2025-05-12 12:32:54,UDP,58502,3078,0,0,0
2025-05-12 12:32:54,SYN,436543,148,0,0,0
2025-05-12 12:32:55,ICMP,164911,98,0,0,0
2025-05-12 12:32:55,UDP,58502,3078,0,0,0
2025-05-12 12:32:55,SYN,434361,0,0,0,0
2025-05-12 12:32:56,ICMP,164088,294,0,0,0
2025-05-12 12:32:56,UDP,58502,3078,0,0,0
2025-05-12 12:32:56,SYN,434361,0,0,0,0
2025-05-12 12:32:57,ICMP,163271,98,0,0,0
2025-05-12 12:32:57,UDP,58225,1782,0,0,0
2025-05-12 12:32:57,SYN,434361,0,0,0,0
2025-05-12 12:32:58,ICMP,162455,98,0,0,0
2025-05-12 12:32:58,UDP,57956,1620,0,0,0
2025-05-12 12:32:58,SYN,432189,0,0,0,0
2025-05-12 12:32:59,ICMP,161643,98,0,0,0
2025-05-12 12:32:59,UDP,57956,1782,0,0,0
2025-05-12 12:32:59,SYN,432189,3774,0,0,0
2025-05-12 12:33:00,ICMP,160835,98,0,0,0
2025-05-12 12:33:00,UDP,57675,3078,0,0,0
2025-05-12 12:33:00,SYN,432189,3774,0,0,0
2025-05-12 12:33:01,ICMP,160031,98,0,0,0
2025-05-12 12:33:01,UDP,57675,3078,0,0,0
2025-05-12 12:33:01,SYN,430047,0,0,0,0
2025-05-12 12:33:02,ICMP,159233,294,0,0,0
2025-05-12 12:33:02,UDP,57675,3078,0,0,0
2025-05-12 12:33:02,SYN,430047,7474,0,0,0
2025-05-12 12:33:03,ICMP,158440,98,0,0,0
2025-05-12 12:33:03,UDP,57402,5022,0,0,0
2025-05-12 12:33:03,SYN,427934,3700,0,0,0
2025-05-12 12:33:04,ICMP,157648,98,0,0,0
2025-05-12 12:33:04,UDP,57402,6318,0,0,0
2025-05-12 12:33:04,SYN,425813,0,0,0,0
2025-05-12 12:33:05,ICMP,156862,294,0,0,0
2025-05-12 12:33:05,UDP,57402,6318,0,0,0
2025-05-12 12:33:05,SYN,425813,0,0,0,0
2025-05-12 12:33:06,ICMP,156082,98,0,0,0
2025-05-12 12:33:06,UDP,57402,6318,0,0,0
2025-05-12 12:33:06,SYN,425813,0,0,0,0
2025-05-12 12:33:07,ICMP,155306,196,0,0,0
2025-05-12 12:33:07,UDP,57402,6318,0,0,0
2025-05-12 12:33:07,SYN,423684,0,0,0,0
2025-05-12 12:33:08,ICMP,154535,196,0,0,0
2025-05-12 12:33:08,UDP,57402,6318,0,0,0
2025-05-12 12:33:08,SYN,423684,0,0,0,0
2025-05-12 12:33:09,ICMP,153764,0,0,0,0
2025-05-12 12:33:09,UDP,57147,3078,0,0,0
2025-05-12 12:33:09,SYN,421565,3626,0,0,0
2025-05-12 12:33:10,ICMP,153764,98,0,0,0
2025-05-12 12:33:10,UDP,57147,3078,0,0,0
2025-05-12 12:33:10,SYN,419475,0,0,0,0
2025-05-12 12:33:11,ICMP,152996,98,0,0,0
2025-05-12 12:33:11,UDP,56877,3078,0,0,0
2025-05-12 12:33:11,SYN,419475,0,0,0,0
2025-05-12 12:33:12,ICMP,152232,98,0,0,0
2025-05-12 12:33:12,UDP,56877,3078,0,0,0
2025-05-12 12:33:12,SYN,417377,7548,0,0,0
2025-05-12 12:33:13,ICMP,151471,98,0,0,0
2025-05-12 12:33:13,UDP,56608,648,0,0,0
2025-05-12 12:33:13,SYN,415328,3774,0,0,0
2025-05-12 12:33:14,ICMP,150714,98,0,0,0
2025-05-12 12:33:14,UDP,56608,6318,0,0,0
2025-05-12 12:33:14,SYN,415328,3774,0,0,0
2025-05-12 12:33:15,ICMP,149961,490,0,0,0
2025-05-12 12:33:15,UDP,56608,6318,0,0,0
2025-05-12 12:33:15,SYN,415328,3774,0,0,0
2025-05-12 12:33:16,ICMP,149214,686,0,0,0
2025-05-12 12:33:16,UDP,56357,3078,0,0,0
2025-05-12 12:33:16,SYN,413270,0,0,0,0
2025-05-12 12:33:17,ICMP,148471,98,0,0,0
2025-05-12 12:33:17,UDP,56357,3078,0,0,0
2025-05-12 12:33:17,SYN,413270,0,0,0,0
2025-05-12 12:33:18,ICMP,147729,98,0,0,0
2025-05-12 12:33:18,UDP,56091,3078,0,0,0
2025-05-12 12:33:18,SYN,413270,0,0,0,0
2025-05-12 12:33:19,ICMP,146991,980,0,0,0
2025-05-12 12:33:19,UDP,56091,3078,0,0,0
2025-05-12 12:33:19,SYN,411204,3700,0,0,0
2025-05-12 12:33:20,ICMP,146261,98,0,0,0
2025-05-12 12:33:20,UDP,56091,3078,0,0,0
2025-05-12 12:33:20,SYN,411204,3700,0,0,0
2025-05-12 12:33:21,ICMP,145530,490,0,0,0
2025-05-12 12:33:21,UDP,56091,3078,0,0,0
2025-05-12 12:33:21,SYN,409166,74,0,0,0
2025-05-12 12:33:22,ICMP,144805,686,0,0,0
2025-05-12 12:33:22,UDP,56091,3078,0,0,0
2025-05-12 12:33:22,SYN,407120,7548,0,0,0
2025-05-12 12:33:23,ICMP,144085,882,0,0,0
2025-05-12 12:33:23,UDP,56091,3078,0,0,0
2025-05-12 12:33:23,SYN,405122,3626,0,0,0
2025-05-12 12:33:24,ICMP,143369,98,0,0,0
2025-05-12 12:33:24,UDP,55826,3078,0,0,0
2025-05-12 12:33:24,SYN,405122,3626,0,0,0
2025-05-12 12:33:25,ICMP,142653,98,0,0,0
2025-05-12 12:33:25,UDP,55826,3078,0,0,0
2025-05-12 12:33:25,SYN,403114,74,0,0,0
2025-05-12 12:33:26,ICMP,141940,98,0,0,0
2025-05-12 12:33:26,UDP,55563,3078,0,0,0
2025-05-12 12:33:26,SYN,403114,74,0,0,0
2025-05-12 12:33:27,ICMP,141231,98,0,0,0
2025-05-12 12:33:27,UDP,55563,3078,0,0,0
2025-05-12 12:33:27,SYN,403114,74,0,0,0
2025-05-12 12:33:28,ICMP,140525,98,0,0,0
2025-05-12 12:33:28,UDP,55301,3078,0,0,0
2025-05-12 12:33:28,SYN,401099,74,0,0,0
2025-05-12 12:33:29,ICMP,139823,98,0,0,0
2025-05-12 12:33:29,UDP,55301,3078,0,0,0
2025-05-12 12:33:29,SYN,401099,3848,0,0,0
2025-05-12 12:33:30,ICMP,139124,98,0,0,0
2025-05-12 12:33:30,UDP,55301,3078,0,0,0
2025-05-12 12:33:30,SYN,399113,74,0,0,0
2025-05-12 12:33:31,ICMP,138429,98,0,0,0
2025-05-12 12:33:31,UDP,55301,3078,0,0,0
2025-05-12 12:33:31,SYN,397118,0,0,0,0
2025-05-12 12:33:32,ICMP,137737,98,0,0,0
2025-05-12 12:33:32,UDP,55301,3078,0,0,0
2025-05-12 12:33:32,SYN,395170,0,0,0,0
2025-05-12 12:33:33,ICMP,137049,98,0,0,0
2025-05-12 12:33:33,UDP,55301,3078,0,0,0
2025-05-12 12:33:33,SYN,395170,3700,0,0,0
2025-05-12 12:33:34,ICMP,136364,686,0,0,0
2025-05-12 12:33:34,UDP,55301,3078,0,0,0
2025-05-12 12:33:34,SYN,393213,0,0,0,0
2025-05-12 12:33:35,ICMP,135687,294,0,0,0
2025-05-12 12:33:35,UDP,55301,3078,0,0,0
2025-05-12 12:33:35,SYN,393213,0,0,0,0
2025-05-12 12:33:36,ICMP,135010,196,0,0,0
2025-05-12 12:33:36,UDP,55301,3078,0,0,0
2025-05-12 12:33:36,SYN,391247,74,0,0,0
2025-05-12 12:33:37,ICMP,134337,784,0,0,0
2025-05-12 12:33:37,UDP,55301,3078,0,0,0
2025-05-12 12:33:37,SYN,389291,0,0,0,0
2025-05-12 12:33:38,ICMP,133669,98,0,0,0
2025-05-12 12:33:38,UDP,55301,3078,0,0,0
2025-05-12 12:33:38,SYN,387345,0,0,0,0
2025-05-12 12:33:39,ICMP,133001,98,0,0,0
2025-05-12 12:33:39,UDP,55040,3078,0,0,0
2025-05-12 12:33:39,SYN,387345,3774,0,0,0
2025-05-12 12:33:40,ICMP,132336,98,0,0,0
2025-05-12 12:33:40,UDP,55040,3078,0,0,0
2025-05-12 12:33:40,SYN,385427,0,0,0,0
2025-05-12 12:33:41,ICMP,131675,98,0,0,0
2025-05-12 12:33:41,UDP,55040,3078,0,0,0
2025-05-12 12:33:41,SYN,385427,148,0,0,0
2025-05-12 12:33:42,ICMP,131017,98,0,0,0
2025-05-12 12:33:42,UDP,55040,3078,0,0,0
2025-05-12 12:33:42,SYN,383500,7548,0,0,0
2025-05-12 12:33:43,ICMP,130362,98,0,0,0
2025-05-12 12:33:43,UDP,55040,3078,0,0,0
2025-05-12 12:33:43,SYN,381620,3700,0,0,0
2025-05-12 12:33:44,ICMP,129711,882,0,0,0
2025-05-12 12:33:44,UDP,55040,3078,0,0,0
2025-05-12 12:33:44,SYN,381620,3700,0,0,0
2025-05-12 12:33:45,ICMP,129067,98,0,0,0
2025-05-12 12:33:45,UDP,54781,3078,0,0,0
2025-05-12 12:33:45,SYN,381620,3700,0,0,0
2025-05-12 12:33:46,ICMP,128422,98,0,0,0
2025-05-12 12:33:46,UDP,54542,235,0,0,0
2025-05-12 12:33:46,SYN,379730,148,0,0,0
2025-05-12 12:33:47,ICMP,127780,98,0,0,0
2025-05-12 12:33:47,UDP,54542,235,0,0,0
2025-05-12 12:33:47,SYN,379730,148,0,0,0
2025-05-12 12:33:48,ICMP,127142,196,0,0,0
2025-05-12 12:33:48,UDP,54542,235,0,0,0
2025-05-12 12:33:48,SYN,377832,0,0,0,0
2025-05-12 12:33:49,ICMP,126507,294,0,0,0
2025-05-12 12:33:49,UDP,54542,235,0,0,0
2025-05-12 12:33:49,SYN,375943,3700,0,0,0
2025-05-12 12:33:50,ICMP,125877,784,0,0,0
2025-05-12 12:33:50,UDP,54542,235,0,0,0
2025-05-12 12:33:50,SYN,375943,3700,0,0,0
2025-05-12 12:33:51,ICMP,125252,196,0,0,0
2025-05-12 12:33:51,UDP,54542,235,0,0,0
2025-05-12 12:33:51,SYN,374082,74,0,0,0
2025-05-12 12:33:52,ICMP,124627,196,0,0,0
2025-05-12 12:33:52,UDP,54542,235,0,0,0
2025-05-12 12:33:52,SYN,372250,0,0,0,0
2025-05-12 12:33:53,ICMP,124005,196,0,0,0
2025-05-12 12:33:53,UDP,54542,235,0,0,0
2025-05-12 12:33:53,SYN,372250,3848,0,0,0
2025-05-12 12:33:54,ICMP,123386,196,0,0,0
2025-05-12 12:33:54,UDP,54542,235,0,0,0
2025-05-12 12:33:54,SYN,370408,0,0,0,0
2025-05-12 12:33:55,ICMP,122771,784,0,0,0
2025-05-12 12:33:55,UDP,54271,648,0,0,0
2025-05-12 12:33:55,SYN,370408,0,0,0,0
2025-05-12 12:33:56,ICMP,122162,196,0,0,0
2025-05-12 12:33:56,UDP,54271,3078,0,0,0
2025-05-12 12:33:56,SYN,368556,0,0,0,0
2025-05-12 12:33:57,ICMP,121552,784,0,0,0
2025-05-12 12:33:57,UDP,54015,662940,0,0,0
2025-05-12 12:33:57,SYN,368556,0,0,0,0
2025-05-12 12:33:58,ICMP,120950,98,0,0,0
2025-05-12 12:33:58,UDP,512000,664380,0,1,0
2025-05-12 12:33:58,SYN,368556,0,0,0,0
2025-05-12 12:33:59,ICMP,120346,98,0,0,0
2025-05-12 12:33:59,UDP,512000,662748,0,2,0
2025-05-12 12:33:59,SYN,366713,3700,0,0,0
2025-05-12 12:34:00,ICMP,119745,98,0,0,0
2025-05-12 12:34:00,UDP,512000,683820,0,3,0
2025-05-12 12:34:00,SYN,366713,3700,0,0,0
2025-05-12 12:34:01,ICMP,119147,98,0,0,0
2025-05-12 12:34:01,UDP,512000,679860,0,4,0
2025-05-12 12:34:01,SYN,364898,74,0,0,0
2025-05-12 12:34:02,ICMP,118552,98,0,0,0
2025-05-12 12:34:02,UDP,512000,673308,0,0,1
2025-05-12 12:34:02,SYN,363093,3700,0,0,0
2025-05-12 12:34:03,ICMP,117960,98,0,0,0
2025-05-12 12:34:03,UDP,512000,674220,0,1,1
2025-05-12 12:34:03,SYN,363093,7474,0,0,0
2025-05-12 12:34:04,ICMP,117371,98,0,0,0
2025-05-12 12:34:04,UDP,512000,668700,0,2,1
2025-05-12 12:34:04,SYN,361315,0,0,0,0
2025-05-12 12:34:05,ICMP,116785,98,0,0,0
2025-05-12 12:34:05,UDP,512000,656580,0,3,1
2025-05-12 12:34:05,SYN,359508,74,0,0,0
2025-05-12 12:34:06,ICMP,116202,98,0,0,0
2025-05-12 12:34:06,UDP,512000,671640,0,4,1
2025-05-12 12:34:06,SYN,357711,0,0,0,0
2025-05-12 12:34:07,ICMP,115621,588,0,0,0
2025-05-12 12:34:07,UDP,512000,673080,0,0,2
2025-05-12 12:34:07,SYN,357711,0,0,0,0
2025-05-12 12:34:08,ICMP,115048,98,0,0,0
2025-05-12 12:34:08,UDP,512000,651000,0,1,2
2025-05-12 12:34:08,SYN,355922,0,0,0,0
2025-05-12 12:34:09,ICMP,114473,98,0,0,0
2025-05-12 12:34:09,UDP,512000,663060,0,2,2
2025-05-12 12:34:09,SYN,354142,3848,0,0,0
2025-05-12 12:34:10,ICMP,113901,98,0,0,0
2025-05-12 12:34:10,UDP,512000,675960,0,3,2
2025-05-12 12:34:10,SYN,354142,3848,0,0,0
2025-05-12 12:34:11,ICMP,113332,98,0,0,0
2025-05-12 12:34:11,UDP,512000,660360,0,4,2
2025-05-12 12:34:11,SYN,352390,74,0,0,0
